4636	ServiciosEjecutivosGosa	\N	\N	HJE	GOSA	Mexico	N
4637	SuperiorAviation	\N	SO	HKA	SPENDAIR	UnitedStates	N
4638	SamaritanAirService	\N	\N	HLO	HALO	Canada	N
4639	SkyraidybosMokymoCentras	\N	\N	HRI	HELIRIM	Lithuania	N
4640	SkyEuropeAirlines	\N	\N	HSK	MATRA	Slovakia	Y
4641	SvenskaDirektflyg	\N	\N	HSV	HIGHSWEDE	Sweden	N
4642	SkyHelicopteros	\N	\N	HSY	HELISKY	Spain	N
4643	Skytaxi	\N	\N	IGA	IGUANA	Poland	N
4644	Silvair	\N	\N	IJS	\N	UnitedStates	N
4645	ServiciosAereosIlsa	\N	\N	ILS	SERVICIOSILSA	Mexico	N
4646	Sincom-Avia	\N	\N	INK	SINCOMAVIA	Ukraine	N
4647	SafatAirlines	\N	\N	IRV	SAFATAIR	Iran	N
4648	SahaAirlinesServices	\N	\N	IRZ	SAHA	Iran	N
4649	SunlineExpress	\N	\N	JAM	SUNTRACK	Kenya	N
4650	SecureAirCharter	\N	\N	JCM	SECUREAIR	UnitedStates	N
4651	SarkInternationalAirways	\N	\N	JIM	SARK	UnitedKingdom	N
4652	Spanair	\N	JK	JKK	SPANAIR	Spain	Y
4653	Salem	\N	\N	KKS	KOKSHE	Kazakhstan	N
4654	ServiciosAereosCopters	\N	\N	KOP	COPTERS	Chile	N
4655	ServiciosAereosExpecializadosEnTransportesPetroleros	\N	\N	KSP	SAEP	Colombia	N
4656	SkybridgeAirops	\N	\N	KYB	SKYAIROPS	Italy	N
4657	SkyAeronauticalServices	\N	\N	KYR	SKYAERONAUTICAL	Mexico	N
4658	ServiciosAereosEjecutivosDeLaLaguna	\N	\N	LGU	LAGUNA	Mexico	N
4659	ServicoLeoLopex	\N	\N	LLA	LEOLOPOZ	Mexico	N
4660	ServiciosAereosEstrella	\N	\N	LLS	SERVIESTRELLA	Mexico	N
4661	SouthAfricanAirForce	\N	\N	LMG	SOUTHAFRICAN	SouthAfrica	N
4662	SkyLimoCorporation	\N	\N	LMO	SKYLIMO	UnitedStates	N
4663	SANSA	\N	\N	LRS	\N	CostaRica	N
4664	SpectrumAviationIncorporated	\N	\N	LSP	AIRTONY	UnitedKingdom	N
4665	SOSHelikopternGotland	\N	\N	MCG	MEDICOPTER	Sweden	N
4666	SundtAir	\N	\N	MDT	MIDNIGHT	Norway	N
4667	ServiciosAereosMilenio	\N	\N	MLO	MILENIO	Mexico	N
4668	SAAD(A320)Limited	\N	\N	MMS	MUSAADAIR	CaymanIslands	N
4669	ServiciosAereosMoritani	\N	\N	MRI	MORITANI	Mexico	N
4670	SanJuanAirlines	\N	2G	MRR	MARINER	UnitedStates	N
4671	ServicoAereoRegional	\N	\N	MSG	SAR-REGIONAL	Mozambique	N
4672	ServicioDeViglanciaAereaDelMinisterioDeSeguridadPublica	\N	\N	MSP	SEGURIDAD	CostaRica	N
4673	ServiciosAereosMTT	\N	\N	MTG	\N	Mexico	N
4674	SabrePacific	\N	1Z	\N	\N	Australia	N
4675	Sabre	\N	1S	\N	\N	UnitedStates	N
4676	SierraNevadaAirlines	\N	1I	\N	\N	UnitedStates	N
4677	Siren-Travel	\N	1H	\N	\N	Russia	N
4678	Sirena	\N	1Q	\N	\N	Russia	N
4679	SkyTrekInternationalAirlines	\N	1I	\N	\N	\N	N
4680	SouthernCrossDistribution	\N	1K	\N	\N	Australia	N
4681	Sutra	\N	1K	\N	\N	UnitedStates	N
4682	SNCF	\N	2C	\N	\N	France	N
4683	StarEquatorialAirlines	\N	2S	\N	\N	Guinea	N
4684	SeulawahNadAir	\N	\N	NAD	SEULAWAH	Indonesia	N
4685	ServiciosAereosdelNazasSAdeCV	\N	\N	NAZ	NAZAS	Mexico	N
4686	SimpsonAirLtd	\N	\N	NCS	COMMUTER-CANADA	Canada	N
4687	SpiritAirlines	\N	NK	NKS	SPIRITWINGS	UnitedStates	Y
4688	ServiciosAereosLatinoamericanos	\N	\N	NON	SERVICIOSLATINO	Mexico	N
4689	ServiciosAereosMonarrez	\N	\N	NRZ	MONARREZ	Mexico	N
4690	SocieteDeTransportAerienDeMauritanie	\N	\N	NSC	TRANS-SOCIETE	Mauritania	N
4691	SATENA	\N	9R	NSE	SATENA	Colombia	Y
4692	ServiciosAereosDelNorte	\N	\N	NTB	SERVINORTE	Mexico	N
4693	ServiciosIntergralesDeAviacion	\N	\N	NTG	INTERGRALES	Mexico	N
4694	SlokAirGambia	\N	S0	OKS	SLOKGAMBIA	Gambia	N
4695	SokoAviation	\N	\N	OKT	SOKOAIR	Spain	N
4696	SolarCargo	\N	\N	OLC	SOLARCARGO	Venezuela	N
4697	Soloflight	\N	\N	OLO	SOLO	UnitedKingdom	N
4698	SonnigSA	\N	\N	ONG	SONNIG	Switzerland	N
4699	SosolisoAirlines	\N	SO	OSL	SOSOLISO	Nigeria	N
4700	ServiciosAereosNoticiosos	\N	\N	OSS	NOTICIOSOS	Mexico	N
4701	SouthAirlines	\N	\N	OTL	SOUTHLINE	Ukraine	N
4702	SkywestAirlines	\N	\N	OZW	OZWEST	Australia	Y
4703	Sokol	\N	\N	PIV	AEROSOKOL	Russia	N
4704	SouthCarolinaAeronauticsCommission	\N	\N	PLT	PALMETTO	UnitedStates	N
4705	ServiciosAereosPremier	\N	\N	PMR	SERVICIOSPREMIER	Mexico	N
4706	SurveyUdara(Penas)	\N	\N	PNS	PENAS	Indonesia	N
4707	ServiciosAereosPoblanos	\N	\N	POB	POBLANOS	Mexico	N
4708	ServiciosAereosProfesionales	\N	\N	PSV	PROSERVICIOS	DominicanRepublic	N
4709	SoutheasternAirways	\N	\N	PTM	POSTMAN	UnitedStates	N
4710	SpurwingAirlines	\N	\N	PUR	SPURWING	SouthAfrica	N
4711	SkyTrekInternationalAirlines	\N	1I	PZR	PHAZER	UnitedStates	N
4712	ShandongAirlinesRainbowJet	\N	\N	RBW	CAIHONG	China	N
4713	SAAirlinkRegional	\N	\N	REJ	REGIONALLINK	SouthAfrica	N
4714	ServicioAereoRegionalRegair	\N	\N	RER	REGAIR	Ecuador	N
4715	ScoalaSuperioaraDeAviatieCivila	\N	\N	RFT	ROMANIANACADEMY	Romania	N
4716	ServiciosAereosRegiomontanos	\N	\N	RGC	REGIOMONTANO	Mexico	N
4717	S-Air	\N	\N	RLS	S-AIRLINES	Russia	N
4718	ServiciosDeRampaYMostrador	\N	\N	RMP	SERAMSA	Mexico	N
4719	SNASAviation	\N	\N	RSE	REDSEA	SaudiArabia	N
4720	SkybusAirlines	\N	SX	SKB	SKYBUS	UnitedStates	N
4721	SkymasterAirLines	\N	\N	SKC	SKYMASTERAIR	UnitedStates	N
4722	SkyHarborAirService	\N	\N	SKD	SKYDAWG	UnitedStates	N
4723	SkyTours	\N	\N	SKE	SKYISLE	UnitedStates	N
4724	Sakaviaservice	\N	\N	AZG	SAKSERVICE	Georgia	N
4725	Skycraft	\N	\N	SKF	SKYCRAFT	UnitedStates	N
4726	SkycraftAirTransport	\N	\N	SKG	SKYCRAFT-CANADA	Canada	N
4727	Skyking	\N	\N	SKI	SKYKING	UnitedKingdom	N
4728	SkyKingTurksandCaicosAirways	\N	RU	SKI	SKYKING	TurksandCaicosIslands	N
4729	SkylinkAviation	\N	\N	SKK	SKYLINK	Canada	N
4730	Skycharter(Malton)	\N	\N	SKL	SKYCHARTER	Canada	N
4731	SkylineAviationServices	\N	\N	SKN	SKYLINER	UnitedStates	N
4732	ScottishAirwaysFlyers	\N	\N	SKO	SKYWORK	UnitedKingdom	N
4733	SkyscapesAirCharters	\N	\N	SKR	SKYSCAPES	SouthAfrica	N
4734	SkyService	\N	\N	SKS	SKYSERVICE	Belgium	N
4735	SantaBarbaraAirlines	\N	S3	BBR	SANTABARBARA	Venezuela	Y
4736	SkystarAirways	\N	\N	SKT	SKYYOU	Thailand	N
4737	SkyAirline	\N	H2	SKU	AEROSKY	Chile	Y
4738	SkyWest	\N	OO	SKW	SKYWEST	UnitedStates	Y
4739	SkywaysExpress	\N	JZ	SKX	SKYEXPRESS	Sweden	Y
4740	SkymarkAirlines	\N	BC	SKY	SKYMARK	Japan	Y
4741	SkywayEnterprises	\N	\N	SKZ	SKYWAY-INC	UnitedStates	N
4742	SierraNationalAirlines	\N	LJ	SLA	SELAIR	SierraLeone	N
4743	SlokAir	\N	\N	SLB	SLOKAIR	Nigeria	N
4744	SilverAir	\N	\N	SLD	SILVERLINE	CzechRepublic	N
4745	Streamline	\N	\N	SLE	SLIPSTREAM	SouthAfrica	N
4746	Starfly	\N	\N	SLF	ELISTARFLY	Italy	N
4747	SaskatchewanGovernment	\N	\N	SLG	LIFEGUARD	Canada	N
4748	SilverhawkAviation	\N	\N	SLH	SILVERHAWK	UnitedStates	N
4749	ServiciosAereosdeLosAngeles	\N	\N	AGE	AEROANGEL	Mexico	N
4750	SilkAir	\N	MI	SLK	SILKAIR	Singapore	Y
4751	SlovakAirlines	\N	6Q	SLL	SLOVLINE	Slovakia	N
4752	SurinamAirways	\N	PY	SLM	SURINAM	Suriname	Y
4753	SloaneAviation	\N	\N	SLN	SLOANE	UnitedKingdom	N
4754	SalpaAviation	\N	\N	SLP	SALPA	Sudan	N
4755	ServiciosAereosSlainte	\N	\N	SLS	SERVICIOSSLAINTE	Mexico	N
4756	StellaAviation	\N	\N	SLV	AVISTELLA	Mauritania	N
4757	SalamaAirlinesNigeria	\N	\N	SLW	SALMAAIR	Nigeria	N
4758	SeteLinhasAereas	\N	\N	SLX	SETE	Brazil	N
4759	SkyLineforAirServices	\N	\N	SLY	SKYCO	Sudan	N
4760	SuperLuza	\N	\N	SLZ	LUZA	Angola	N
4761	SMAAirlines	\N	\N	SMA	SESAME	Nigeria	N
4762	SabangMeraukeRayaAirCharter	\N	\N	SMC	SAMER	Indonesia	N
4763	ServiciosAereosLaMarquesa	\N	\N	SMD	SERVICIOSMARQUESA	Mexico	N
4764	ServantAir	\N	8D	\N	\N	UnitedStates	N
4765	Semos	\N	\N	SME	SEMICH	Kazakhstan	N
4766	Smalandsflyg	\N	\N	SMF	GORDON	Sweden	N
4767	Smithair	\N	\N	SMH	SMITHAIR	UnitedStates	N
4768	Semeyavia	\N	\N	SMK	ERTIS	Kazakhstan	N
4769	SmithAir(1976)	\N	\N	SML	SMITHAIR	Canada	N
4770	SummitAirlines	\N	\N	SMM	SUMMIT-AIR	UnitedStates	N
4771	SamarAir	\N	\N	SMQ	SAMARAIR	Tajikistan	N
4772	SomonAir	\N	\N	SMR	SOMONAIR	Tajikistan	N
4773	Skyline	\N	\N	SMT	SKYLIMIT	Nigeria	N
4774	ServiciosAerecsDelSol	\N	\N	AOS	S.A.deC.V.	AEROSOL	N
4775	SenatorAviationCharter	\N	\N	SNA	SENATOR	Germany	N
4776	SterlingAirlines	\N	NB	SNB	STERLING	Denmark	Y
4777	ServiciosAereosDeNicaragua(SANSA)	\N	\N	SNE	SANSA	Nicaragua	N
4778	ShansAir	\N	\N	SNF	SHANSAIR	Russia	N
4779	SenairServices	\N	\N	SNH	SENSERVICE	Senegal	N
4780	SavanahAirlines	\N	\N	SNI	SAVANAHLINE	Nigeria	N
4781	SkynetAsiaAirways	\N	6J	SNJ	NEWSKY	Japan	Y
4782	SoutheastAirlines(SunJetInternational)	\N	\N	SNK	SUNKING	UnitedStates	N
4783	SoonairLines	\N	\N	SNL	SOONAIR	UnitedStates	N
4784	ServiziAerei	\N	\N	SNM	SERVIZIAEREI	Italy	N
4785	SunPacificInternational	\N	\N	SNP	SUNPACIFIC	UnitedStates	N
4786	SunQuestExecutiveAirCharter	\N	\N	SNQ	EXECU-QUEST	UnitedStates	N
4787	SocieteCentrafricaineDeTransportAerien	\N	\N	SNS	\N	CentralAfricanRepublic	N
4788	SuncoastAviation	\N	\N	SNT	SUNCOAST	UnitedStates	N
4789	SnunitAviation	\N	\N	SNU	\N	Israel	N
4790	SudaneseStatesAviation	\N	\N	SNV	SUDANESE	Sudan	N
4791	SunWestAirlines	\N	\N	SNW	SUNWEST	UnitedStates	N
4792	SunAirAviationServices	\N	\N	SNX	SUNEX	Canada	N
4793	StaboFreight	\N	\N	SOB	STABO	Zambia	N
4794	SouthernCargoAirLines	\N	\N	SOC	\N	Russia	N
4795	SouthernOhioAviationSales	\N	\N	SOH	SOUTHERNOHIO	UnitedStates	N
4796	SouthernAviation	\N	\N	SOI	SOAVAIR	Zambia	N
4797	SolomonAirlines	\N	IE	SOL	SOLOMON	SolomonIslands	Y
4798	SomaliAirlines	\N	\N	SOM	SOMALAIR	SomaliRepublic	N
4799	SunshineAirTours	\N	\N	SON	SUNSHINETOURS	UnitedStates	N
4800	SouthernAir	\N	\N	SOO	SOUTHERNAIR	UnitedStates	N
4801	Solinair	\N	\N	SOP	SOLINAIR	Slovenia	N
4802	SonairServicoAereo	\N	\N	SOR	SONAIR	Angola	N
4803	SoutheastCorrectCraft	\N	\N	SOT	SOUTHCOURIER	UnitedStates	N
4804	SouthernAirways	\N	\N	SOU	SOUTHERNEXPRESS	UnitedStates	Y
4805	SaratovAviationDivision	\N	6W	SOV	SARATOVAIR	Russia	Y
4806	SowindAir	\N	\N	SOW	SOWIND	Canada	N
4807	SolidAir	\N	\N	SOX	SOLIDAIR	Netherland	N
4808	SatAirlines	\N	HZ	SOZ	SATCO	Kazakhstan	Y
4809	SierraPacificAirlines	\N	\N	SPA	SIERRAPACIFIC	UnitedStates	N
4810	SpringbokClassicAir	\N	\N	SPB	SPRINGCLASSIC	SouthAfrica	N
4811	SkyworldAirlines	\N	\N	SPC	PORT	UnitedStates	N
4812	SpragueElectricCompany	\N	\N	SPE	SPRAGUE	UnitedStates	N
4813	SpaceWorldAirline	\N	\N	SPF	SPACEWORLD	Nigeria	N
4814	SpringdaleAirService	\N	\N	SPG	SPRINGAIR	UnitedStates	N
4815	SapphireExecutiveAir	\N	\N	SPH	SAPPHIRE-CHARTER	SouthAfrica	N
4816	SouthPacificIslandAirways	\N	\N	SPI	SOUTHPACIFIC	UnitedStates	Y
4817	ServiciosCorporativosAereosDeLaLaguna	\N	\N	SPL	CORPORATIVOSLAGUNA	Mexico	N
4818	SkorpionAir	\N	\N	SPN	AIRSKORPIO	Bulgaria	N
4819	SapphireAviation	\N	\N	SPP	SAPPHIRE	UnitedStates	N
4820	ServiciosAereosPalenque	\N	\N	SPQ	SERVICOSPALENQUE	Mexico	N
4821	ServiciosAereosTribasa	\N	\N	TBS	TRIBASA	Mexico	N
4822	ShuttleAmerica	\N	S5	TCF	MERCURY	UnitedStates	Y
4823	SAABNygeAero	\N	\N	TGT	TARGET	Sweden	N
4824	SparkAir	\N	\N	THB	THAISABAI	Thailand	N
4825	SCIonTiriac	\N	\N	TIH	TIRIACAIR	Romania	N
4826	StarliteAviation	\N	\N	TRL	STARSTREAM	SouthAfrica	N
4827	ServiciosAereosCorporativos	\N	\N	TRN	AEROTRON	Mauritania	N
4828	SocieteToutTranportMauritanien	\N	\N	TTM	TOUT-AIR	Mauritania	N
4829	ServiciosAereosTamazula	\N	\N	TZU	TAMAZULA	Mexico	N
4830	SharInk	\N	\N	UGP	SHARINK	Russia	N
4831	SecondSverdlovskAirEnterprise	\N	\N	UKU	PYSHMA	Russia	N
4832	ServiciosAereosUniversitarios	\N	\N	UNT	UNIVERSITARIO	Mexico	N
4833	Skif-Air	\N	\N	USK	SKIF-AIR	Ukraine	N
4834	SmarkandAeroServise	\N	\N	USN	SAMAS	Uzbekistan	N
4835	SamarkandAirways	\N	\N	UZS	SOGDIANA	Uzbekistan	N
4836	ServiciosAereosAvandaro	\N	\N	VDO	AVANDARO	Mexico	N
4837	StichtingVliegschool16Hoven	\N	\N	VGS	SMART	Netherlands	N
4838	SilverbackCargoFreighters	\N	\N	VRB	SILVERBACK	Rwanda	N
4839	Sirvair	\N	\N	VRS	VAIRSA	Mexico	N
4840	ScatAir	\N	DV	VSV	VLASTA	Kazakhstan	Y
4841	SunsetAviation	\N	\N	VXN	VIXEN	UnitedStates	N
4842	SportAirTravel	\N	\N	WCC	WESTCOAST	UnitedStates	N
4843	SwiftCopters	\N	\N	WFC	SWIFTCOPTERS	Switzerland	N
4844	SkyroverCC	\N	\N	WLK	SKYWATCH	SouthAfrica	N
4845	SafarilinkAviation	\N	\N	XLK	SAFARILINK	Kenya	N
4846	SENEAM	\N	\N	XMX	SENEAM	Mexico	N
4847	SouthportAirService	\N	\N	XPG	\N	UnitedStates	N
4848	SpectrumAirService	\N	\N	XSA	\N	UnitedStates	N
4849	StephenvilleAviationServices	\N	\N	XSN	\N	Canada	N
4850	ServiciosAereosTextra	\N	\N	XTA	TEXTRA	Mexico	N
4851	SectorAirlines	\N	\N	XTR	EXTER	Canada	N
4852	SkyplanServices	\N	\N	XXS	\N	Canada	N
4853	StewartAviationServices	\N	\N	YBE	YELLOWBIRD	UnitedStates	N
4854	Sirin	\N	R1	\N	\N	\N	N
4855	StarAir	\N	S6	\N	\N	Denmark	N
4856	ServiciosAereosIntegrales/Flyant	\N	\N	FYA	FLYANT	Spain	N
4857	StateFlightAcademyofUkraine	\N	\N	UFA	FLIGHTACADEMY	Ukraine	N
4860	TransJetAirways	\N	\N	SWL	TRANSJET	Sweden	N
4861	TurbotAirCargo	\N	\N	TAC	TURBOT	Senegal	N
4862	TranporteAereoDominicano	\N	\N	TAD	TRANSDOMINICAN	DominicanRepublic	N
4863	TAME	\N	EQ	TAE	TAME	Ecuador	Y
4864	TransInternationalExpressAviation	\N	\N	BAP	BIGAPPLE	UnitedStates	N
4865	TAGAviationUSA	\N	\N	TAG	TAGU-S	UnitedStates	N
4866	Talair	\N	\N	TAL	TALAIR	PapuaNewGuinea	N
4867	TAMBrazilianAirlines	\N	JJ	TAM	TAM	Brazil	Y
4868	TransaustralianAirExpress	\N	\N	AUC	AUSCARGO	Australia	N
4869	TAPPortugal	TAPAirPortugal	TP	TAP	AIRPORTUGAL	Portugal	Y
4870	Tunisair	\N	TU	TAR	TUNAIR	Tunisia	Y
4871	TransportesAereosTauro	\N	\N	TAU	TRANSTAURO	Mexico	N
4872	Travelair	\N	\N	TAX	TRAVELAIR	Germany	N
4873	TNTAirways	\N	3V	TAY	QUALITY	Belgium	N
4874	Transbrasil	\N	\N	TBA	TRANSBRASIL	Brazil	N
4875	TurbineAirCargoUK	\N	\N	TBC	\N	UnitedKingdom	N
4876	ThunderbirdTours	\N	\N	TBD	ORCA	Canada	N
4877	TropicalAirways	\N	M7	TBG	\N	Haiti	N
4878	TrinityAirBahamas	\N	\N	TBH	\N	Bahamas	N
4879	TABExpressInternational	\N	\N	TBI	TABINTERNATIONAL	UnitedStates	N
4880	TabanAirLines	\N	\N	TBM	TABANAIR	Iran	N
4881	TeebahAirlines	\N	\N	TBN	TEEBAH	SierraLeone	N
4882	Tubelair	\N	\N	TBR	TUBELAIR	Tunisia	N
4883	TobagoExpress	\N	\N	TBX	TABEX	TrinidadandTobago	N
4884	TropicanAirServices	\N	\N	TCA	TROPICANA	Egypt	N
4885	TransportedelCaribe	\N	\N	TCB	TRANSCARIBE	Colombia	N
4886	TransContinentalAirlines	\N	\N	TCC	TRANSCAL	Sudan	N
4887	TchadAirlines	\N	\N	TCD	TCHADLINES	Chad	N
4888	Trans-ColoradoAirlines	\N	\N	TCE	TRANS-COLORADO	UnitedStates	N
4889	ThaiAirCargo	\N	T2	TCG	THAICARGO	Thailand	Y
4890	TranscontinentalAir	\N	\N	TCH	TRANSGULF	Bahrain	N
4891	TeledyneContinentalMotors	\N	\N	TCM	TELEDYNE	UnitedStates	N
4892	TransContinentalAirlines	\N	\N	TCN	TRANSCON	UnitedStates	N
4893	TranscorpAirways	\N	\N	TCP	TRANSCORP	UnitedKingdom	N
4894	TranscontinentalSur	\N	\N	TCT	TRANS-CONT	Uruguay	N
4895	TransglobalAirwaysCorporation	\N	\N	TCU	TRANSGLOBAL	Philippines	N
4896	ThomasCookAirlines	\N	FQ	TCW	THOMASCOOK	Belgium	Y
4897	ThomasCookAirlines	\N	MT	TCX	KESTREL	UnitedKingdom	Y
4898	TwinCitiesAirService	\N	\N	TCY	TWINCITY	UnitedStates	N
4899	Tadair	\N	\N	TDC	TADAIR	Spain	N
4900	Tellavia/FlightOne	\N	\N	TDE	TELLURIDE	UnitedStates	N
4901	TransportesAereosdeIxtlan	\N	\N	TDI	TRANSIXTLAN	Mexico	N
4902	TandemAero	\N	TQ	TDM	TANDEM	Moldova	N
4903	TRADO	\N	\N	TDO	TRADO	DominicanRepublic	N
4904	TradeAir	\N	\N	TDR	TRADEAIR	Croatia	N
4905	TaxiAeroNacionalDelEvora	\N	\N	TDV	TAXIEVORA	Mexico	N
4906	TradewindsAirlines	\N	\N	TDX	TRADEWINDSEXPRESS	UnitedStates	N
4907	TenirAirlines	\N	\N	TEB	TENIRAIR	Kyrgyzstan	N
4908	TeamlineAir	\N	L9	TLW	Teamline	Austria	N
4909	TecnicasFotograficas	\N	\N	TEF	TECFOTO	Spain	N
4910	TempelhofAirways	\N	\N	TEH	TEMPELHOF	UnitedStates	N
4911	TelfordAviation	\N	\N	TEL	TELFORD	UnitedStates	N
4912	Tech-MontHelicopterCompany	\N	\N	TEM	TECHMONT	Slovakia	N
4913	TennesseeAirways	\N	\N	TEN	TENNESSEE	UnitedStates	N
4914	TerritorialAirlines	\N	\N	TER	TERRI-AIRE	UnitedStates	N
4915	TAESTransportesAereosdeElSalvador	\N	\N	TES	TAES	ElSalvador	N
4916	TranseuropeanAirlines	\N	UE	TEP	TRANSEURLINE	Russia	N
4917	Tepavia-TransAirlines	\N	\N	TET	TEPAVIA	Moldova	N
4918	Trans-FloridaAirlines	\N	\N	TFA	TRANSFLORIDA	UnitedStates	N
4919	TairAirways	\N	\N	TFB	ROYALTEE-AIR	Philippines	N
4920	TalonAir	\N	\N	TFF	TALONFLIGHT	UnitedStates	N
4921	TrabajosAereosMurcianos	\N	\N	AIM	PIJO	Spain	N
4922	ThaiFlyingHelicopterService	\N	\N	TFH	THAIHELICOPTER	Thailand	N
4923	TransportFacilitators	\N	\N	TFI	\N	UnitedStates	N
4924	TransafrikInternational	\N	\N	TFK	\N	SaoTomeandPrincipe	N
4925	TransportesAereosdelPacifico	\N	\N	TFO	TRANSPORTESPACIFICO	Mexico	N
4926	ThaiFlyingService	\N	\N	TFT	THAIFLYING	Thailand	N
4927	TransportesAereosSanRafael	\N	\N	SRF	SANRAFEAL	Chile	N
4928	TaysideAviation	\N	\N	TFY	TAYSIDE	UnitedKingdom	N
4929	TGAviation	\N	\N	TGC	THANET	UnitedKingdom	N
4930	TrabajosAereos	\N	\N	TGE	TASA	Spain	N
4931	TransportesAereosRegionales	\N	\N	TGI	TRANSPORTEREGIONAL	Mexico	N
4932	TAGAviationEspana	\N	\N	TGM	TAGESPANA	Spain	N
4933	TriganaAirService	\N	\N	TGN	TRIGANA	Indonesia	Y
4934	TitanAirways	\N	ZT	AWC	ZAP	UnitedKingdom	N
4935	TransportCanada	\N	\N	TGO	TRANSPORT	Canada	N
4936	TigerAirways	\N	TR	TGW	GOCAT	Singapore	Y
4937	TigerAirwaysAustralia	\N	TT	TGW	GOCAT	Australia	Y
4938	TransairGabon]	\N	\N	TGX	TRANSGABON	Gabon	N
4939	TransGuyanaAirways	\N	\N	TGY	TRANSGUYANA	Guyana	N
4940	ThaiAirwaysInternational	\N	TG	THA	THAI	Thailand	Y
4941	TarHeelAviation	\N	\N	THC	TARHEEL	UnitedStates	N
4942	ToumaiAirTchad	\N	\N	THE	TOUMAIAIR	Chad	N
4943	TouraineHelicoptere	\N	\N	THF	TOURAINEHELICO	France	N
4944	ThaiGlobalAirline	\N	\N	THG	THAIGLOBAL	Thailand	N
4945	ThaiJetIntergroup	\N	\N	THJ	THAIJET	Thailand	N
4946	TurkHavaKurumuHavaTaksiIsletmesi	\N	\N	THK	HURKUS	Turkey	Y
4947	ThaiAirAsia	ThaiAirAsia	FD	AIQ	THAIASIA	Thailand	Y
4948	TACADeHonduras	\N	\N	THO	LEMPIRA	Honduras	N
4949	TehranAirline	\N	\N	THR	TEHRANAIR	Iran	N
4950	ThunderAirlines	\N	\N	THU	AIRTHUNDER	Canada	N
4951	TurkishAirlines	\N	TK	THY	TURKAIR	Turkey	Y
4952	TransHelicoptereService	\N	\N	THZ	LYONHELIJET	France	N
4953	TransInternationalAirlines	\N	\N	TIA	TRANSINTERNATIONAL	UnitedStates	N
4954	TravelInternationalAirCharters	\N	\N	TIC	TRAVELINTERNATIONAL	Zambia	N
4955	TimeAir	\N	\N	TIE	TIMEAIR	CzechRepublic	N
4956	TicAir	\N	\N	TIK	TICAIR	Australia	N
4957	TajikistanInternationalAirlines	\N	\N	TIL	TIL	Tajikistan	Y
4958	TEAMTransportesAereos	\N	\N	TIM	TEAMBRASIL	Brazil	N
4959	TainoTours	\N	\N	TIN	TAINO	DominicanRepublic	N
4960	Tesis	\N	\N	TIS	TESIS	Russia	N
4961	TranscargaIntlAirways	\N	\N	TIW	TIACA	Venezuela	N
4962	Tajikair	\N	\N	TJK	TAJIKAIR	Tajikistan	N
4963	Tien-Shan	\N	\N	TJN	NERON	Kazakhstan	N
4964	TyroleanJetService	\N	\N	TJS	TYROLJET	Austria	N
4965	TwinJet	\N	T7	TJT	TWINJET	France	Y
4966	TikalJetsAirlines	\N	\N	TKC	TIKAL	Guatemala	N
4967	TakeAirLine	\N	\N	TKE	ISLANDBIRD	France	N
4968	TropicalInternationalAirways	\N	\N	TKX	TROPEXPRESS	SaintKittsandNevis	N
4969	ThaiSkyAirlines	\N	9I	TKY	THAISKY	Thailand	N
4970	TransliftAirways	\N	\N	TLA	TRANSLIFT	Ireland	Y
4971	TransportAfrica	\N	\N	TLF	TRANS-LEONE	SierraLeone	N
4972	TransAtlanticAirlines	\N	\N	TLL	ATLANTICLEONE	SierraLeone	N
4973	EagleCanyonAirlines	\N	\N	TLO	TALONAIR	UnitedStates	N
4974	TulipAir	\N	TD	TLP	TULIPAIR	Netherland	N
4975	Tunisavia	\N	\N	TAJ	TUNISAVIA	Tunisia	N
4976	TLCAir	\N	\N	TLS	TEALSY	UnitedStates	N
4977	TurtleAirways	\N	\N	TLT	TURTLE	Fiji	N
4978	Travelair	\N	\N	TLV	PAJAROS	Uruguay	N
4979	TelesisTransair	\N	\N	TLX	TELESIS	UnitedStates	N
4980	Top-Fly	\N	\N	TLY	TOPFLY	Spain	N
4981	TransMediterraneanAirlines	\N	TL	TMA	TANGOLIMA	Lebanon	Y
4982	TransmedAirlines	\N	\N	TMD	\N	Egypt	N
4983	Tri-MGIntraAsiaAirlines	\N	GY	TMG	TRILINES	Indonesia	N
4984	TaxisTuristicosMarakame	\N	\N	TMH	TAXIMARAKAME	Mexico	N
4985	TamirAirways	\N	\N	TMI	TAMIRWAYS	Israel	N
4986	TomahawkAirways	\N	\N	TMK	TOMAHAWK	UnitedStates	N
4987	TAM	\N	\N	TML	TAMAIRLINE	Madagascar	N
4988	TMCAirlines	\N	\N	TMM	WILLOWRUN	UnitedStates	N
4989	TRAM	\N	\N	TMQ	TRAMAIR	Mauritania	N
4990	TimberlineAir	\N	\N	TMR	TIMBER	Canada	N
4991	TemscoHelicopters	\N	\N	TMS	TEMSCO	UnitedStates	N
4992	TransMidwestAirlines	\N	\N	TMT	TRANSMIDWEST	UnitedStates	N
4993	TramonAir	\N	\N	TMX	TRAMON	SouthAfrica	N
4994	TransportesAereosdelMundoMaya	\N	\N	TMY	MUNDOMAYA	Mexico	N
4995	TranporteAmazonair	\N	\N	TMZ	TRANSAMAZON	Venezuela	N
4996	TransAir-Benin	\N	\N	TNB	TRANS-BENIN	Benin	N
4997	TaxisAereosdelNoroeste	\N	\N	TNE	TAXINOROESTE	Mexico	N
